location.long	location.lat	timestamp	individual.local.identifier	sex	age	weight	status	model	project_region	project_bioveg	country	GMTtime	local_time	idf	dt	Event_ID	utm_x	utm_y	long_x	lat_y
-54.396883	-25.649208	2009-02-26 09:30:00	42	Male	7	71	Resident	OUF	Iguazu	Atlantic Forest	Argentina	2009-02-26 12:30:00	2009-02-26 09:30:00	42	NA	51375	761339.323765415	7160592.27822166	-54.396883	-25.649208
-54.39694	-25.649055	2009-02-26 09:55:00	42	Male	7	71	Resident	OUF	Iguazu	Atlantic Forest	Argentina	2009-02-26 12:55:00	2009-02-26 09:55:00	42	1500	51376	761333.932427773	7160609.34486449	-54.39694	-25.649055
-54.396322	-25.649278	2009-02-26 10:30:00	42	Male	7	71	Resident	OUF	Iguazu	Atlantic Forest	Argentina	2009-02-26 13:30:00	2009-02-26 10:30:00	42	1800	51377	761395.516955384	7160583.41249997	-54.396322	-25.649278
-54.39697	-25.649255	2009-02-26 11:00:00	42	Male	7	71	Resident	OUF	Iguazu	Atlantic Forest	Argentina	2009-02-26 14:00:00	2009-02-26 11:00:00	42	1800	51378	761330.483145666	7160587.24209925	-54.39697	-25.649255
-54.396707	-25.64889	2009-02-26 11:30:00	42	Male	7	71	Resident	OUF	Iguazu	Atlantic Forest	Argentina	2009-02-26 14:30:00	2009-02-26 11:30:00	42	1800	51379	761357.694415675	7160627.16800884	-54.396707	-25.64889
-54.397212	-25.649145	2009-02-26 13:00:00	42	Male	7	71	Resident	OUF	Iguazu	Atlantic Forest	Argentina	2009-02-26 16:00:00	2009-02-26 13:00:00	42	5400	51380	761306.41694753	7160599.90953344	-54.397212	-25.649145
-54.39733	-25.64966	2009-02-26 13:30:00	42	Male	7	71	Resident	OUF	Iguazu	Atlantic Forest	Argentina	2009-02-26 16:30:00	2009-02-26 13:30:00	42	1800	51381	761293.442338136	7160543.07543812	-54.39733	-25.64966
-54.398663	-25.652963	2009-02-26 15:00:00	42	Male	7	71	Resident	OUF	Iguazu	Atlantic Forest	Argentina	2009-02-26 18:00:00	2009-02-26 15:00:00	42	5400	51382	761152.360149539	7160179.70293723	-54.398663	-25.652963
-54.402952	-25.659193	2009-02-26 20:30:00	42	Male	7	71	Resident	OUF	Iguazu	Atlantic Forest	Argentina	2009-02-26 23:30:00	2009-02-26 20:30:00	42	19800	51383	760708.037226717	7159497.82200768	-54.402952	-25.659193
-54.403295	-25.659128	2009-02-26 21:00:00	42	Male	7	71	Resident	OUF	Iguazu	Atlantic Forest	Argentina	2009-02-27 00:00:00	2009-02-26 21:00:00	42	1800	51384	760673.731335175	7159505.70119903	-54.403295	-25.659128
