location.long	location.lat	timestamp	individual.local.identifier	sex	age	weight	status	model	project_region	project_bioveg	country	GMTtime	local_time	idf	dt	Event_ID	utm_x	utm_y	long_x	lat_y
-60.0219917	-21.736038	2011-04-21 00:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-21 04:05:00	2011-04-21 00:05:00	16	NA	16265	808059.499150987	7593422.80449648	-60.0219917	-21.736038
-60.0219955	-21.736001	2011-04-21 03:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-21 07:05:00	2011-04-21 03:05:00	16	10800	16266	808059.184778664	7593426.91136909	-60.0219955	-21.736001
-60.0224494	-21.735887	2011-04-21 06:06:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-21 10:06:00	2011-04-21 06:06:00	16	10860	16267	808012.443565607	7593440.44675351	-60.0224494	-21.735887
-60.0228652	-21.735759	2011-04-21 09:06:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-21 13:06:00	2011-04-21 09:06:00	16	10800	16268	807969.676011272	7593455.45711685	-60.0228652	-21.735759
-60.0229759	-21.73578	2011-04-21 12:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-21 16:05:00	2011-04-21 12:05:00	16	10740	16269	807958.17230917	7593453.35118679	-60.0229759	-21.73578
-60.023117	-21.735546	2011-04-21 15:06:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-21 19:06:00	2011-04-21 15:06:00	16	10860	16270	807944.065901039	7593479.5577233	-60.023117	-21.735546
-60.0243339	-21.733598	2011-04-21 18:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-21 22:05:00	2011-04-21 18:05:00	16	10740	16271	807822.255245815	7593697.80504148	-60.0243339	-21.733598
-60.0236854	-21.733331	2011-04-21 22:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-22 02:05:00	2011-04-21 22:05:00	16	14400	16272	807889.953932143	7593726.09410428	-60.0236854	-21.733331
-60.0248298	-21.733373	2011-04-22 01:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-22 05:05:00	2011-04-22 01:05:00	16	10800	16273	807771.402169512	7593723.72113948	-60.0248298	-21.733373
-60.0246696	-21.734106	2011-04-22 04:06:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-22 08:06:00	2011-04-22 04:06:00	16	10860	16274	807786.422186833	7593642.19180007	-60.0246696	-21.734106
-60.015007	-21.730707	2011-04-22 07:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-22 11:05:00	2011-04-22 07:05:00	16	10740	16275	808793.911880659	7593999.49204779	-60.015007	-21.730707
-60.00708	-21.727064	2011-04-22 10:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-22 14:05:00	2011-04-22 10:05:00	16	10800	16276	809622.307631301	7594387.24625575	-60.00708	-21.727064
-60.0070762	-21.727029	2011-04-22 13:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-22 17:05:00	2011-04-22 13:05:00	16	10800	16277	809622.776062565	7594391.1163882	-60.0070762	-21.727029
-60.0034027	-21.729148	2011-04-22 16:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-22 20:05:00	2011-04-22 16:05:00	16	10800	16278	809998.508950221	7594148.98105733	-60.0034027	-21.729148
-60.0125885	-21.742816	2011-04-22 19:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-22 23:05:00	2011-04-22 19:05:00	16	10800	16279	809018.338936005	7592653.07088115	-60.0125885	-21.742816
-60.0207138	-21.744659	2011-04-22 22:06:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-23 02:06:00	2011-04-22 22:06:00	16	10860	16280	808173.365324299	7592465.11870173	-60.0207138	-21.744659
-60.0247726	-21.733554	2011-04-23 01:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-23 05:05:00	2011-04-23 01:05:00	16	10740	16281	807776.937265364	7593703.55392271	-60.0247726	-21.733554
-60.0249137	-21.733592	2011-04-23 04:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-23 08:05:00	2011-04-23 04:05:00	16	10800	16282	807762.250348405	7593699.62494176	-60.0249137	-21.733592
-60.0323448	-21.726636	2011-04-23 07:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-23 11:05:00	2011-04-23 07:05:00	16	10800	16283	807007.81795657	7594485.07177444	-60.0323448	-21.726636
-60.0325126	-21.726903	2011-04-23 10:05:00	16	Male	5	90	Resident	OUF	Dry chaco	Dry chaco	Paraguay	2011-04-23 14:05:00	2011-04-23 10:05:00	16	10800	16284	806989.879815616	7594455.82395673	-60.0325126	-21.726903
